Title,FeaturedImage,PublishedDate,Content,GalleryImages
" Promovisana je monografija ""Masakar u Rećaku - zločin protiv čovečanstva""",https://md.rks-gov.net/desk/inc/media/50664C48-D797-48E1-9755-3B63DB4469B3.jpg ,15/09/2017 17:34,"<p>Ova monografija na albanskom jeziku prvi put je objavljena 2004 godine, od strane Fonda Memorijalnog kompleksa &#34;Masakar u Rečaku&#34; u Štimlju, dok se ponovo izdanje je predstavljena razrađeno i dopunjeno.</p><p>Dok se na engleskom jeziku, monografija prvi put se objavljuje od strane Instituta za Istraživanje Ratnih Zločina Ministarstva pravde.</p><p>Tokom promocije ove monografije, su govorili : Prof. Dr. Ismet Salihu, Pisac Ahmet Qeriqi, ko-autor knjige Ruzhdi Jashari, kao i predstavnik iz selo Rečak z. Agim Kameri. U promociji su prisustvovali istraživači, istražitelji, aktivisti za nacionalna pitanja i veliki auditorijum.</p>","https://md.rks-gov.net/desk/inc/media/8E38E194-18E9-46C3-81F2-B440415966A7.jpg ,https://md.rks-gov.net/desk/inc/media/50664C48-D797-48E1-9755-3B63DB4469B3.jpg "
"Ministar Tahiri je primio na sastanku  šeficu misije Evropske unije za vladavinu prava na Kosovu (EULEX), gospođu Papadopoulou",https://md.rks-gov.net/desk/inc/media/67E4C35F-9CFC-4EE5-9C3C-B23D7AC84E61.jpg ,13/09/2017 17:33,"<p style=""text-align: justify;"">Ministar Tahiri zahvalio gđi. Papadopoulou za podršku koju je EULEX pružio i nastavlja da daje u oblasti vladavine prava, posebno za institucionalno jačanje ove oblasti. Takođe, g. Tahiri je izrazio spremnost za jačanje vladavine pravde, transparentnosti i odgovornosti u pravosudnom sistemu na Kosovu.</p><p style=""text-align: justify;"">G-đa. Papadopoulou  je čestitala Ministru Tahiri na njegovom novom zadatku, i takođe je izrazila spremnost za produbljivanje saradnje u budućnosti u oblasti razvoja kosovskih institucija za vladavinu reda i  pravde.<br/>
 </p>","https://md.rks-gov.net/desk/inc/media/67E4C35F-9CFC-4EE5-9C3C-B23D7AC84E61.jpg ,https://md.rks-gov.net/desk/inc/media/8E90CB35-BFB1-4D4F-B758-16C931BFD29D.jpg "
"Ministar Tahiri se sastao sa šeficom kancelarije Evropske unije, gospođom Apostolova",https://md.rks-gov.net/desk/inc/media/D7790622-1B28-4501-B0C7-1F018A290B5B.jpg ,13/09/2017 17:32,"<p style=""text-align:justify"">Ministar Tahiri je izrazio posvećenost Ministarstva pravde za razvoj  saradnje sa Kancelarijom EU o unapređenju vladavine prava u skladu sa evropskom agendom za Kosovo.  Dok, g-đa Apostolova je naglasila da EU i dalje je spremna da pomogne Kosovu u ovom procesu.</p><p style=""text-align:justify""><br/>
Ambasadorka Apostolova je čestitala Ministru Tahiri za novu odgovornost, za rukovođenje Ministarstva pravde. Istovremeno je naglasila važnost koordinacije sa svim pravosudnim institucijama kako bi što više napredovala vladavina reda i zakona u skladu  sa evropskom agendom.<br/>
 </p>",
"Ministar Tahiri je oćekivao ambasador SAD-a,Greg Delawie",https://md.rks-gov.net/desk/inc/media/6CA9E938-BFFF-4964-945C-C94E2420A082.jpg ,12/09/2017 17:31,"<p style=""text-align:justify"">Ministar Tahiri je izrazio svoju posvećenost za nastavak i produbljivanju saradnje između Ministarstva pravde i Ambasade SAD-a u cilju ispunjavanja sveobuhvatnih zakonskih i institucionalnih ciljeva.</p><p style=""text-align:justify""><br/>
Ambasador Greg Delawie je čestitao Ministru Tahiri za svoj novi zadatak i izrazio spremnost da produbljuje saradnju u budućnosti u oblasti vladavine reda i pravde, kao i u jačanju integriteta pravosudnog sistema uopšte.</p><p style=""text-align:justify"">Ambasador Delawie i Ministar Tahiri podelili su koncepte i ciljeve koji bi trebalo preduzeti kako bi pravosudni sistem pravilno funkcionisao u skladu sa ustavnim i zakonskim mandatom, što je jedan od osnovnih ciljeva ovog vladajučeg mandata.</p>","https://md.rks-gov.net/desk/inc/media/CA7AEF6D-6DED-4F28-AC7C-F5D3D20557C9.jpg ,https://md.rks-gov.net/desk/inc/media/6CA9E938-BFFF-4964-945C-C94E2420A082.jpg "
G-đa Dhurata Hoxha predala njezinu dužnost novom  Ministru  g. Abelard Tahiri,https://md.rks-gov.net/desk/inc/media/7DDC6ED4-0ACC-4B28-A8A2-7145DF50FD3A.jpg ,11/09/2017 17:30,"<p style=""text-align: justify;""><br/>
&#34;Jednogodišnji rad u Ministarstvo pravde bio je puno izazova i uspeha, smatram da će Ministar Tahiri imati potrebnu podršku od strane osoblja u ministarstvu, kao što sam i ja imala, radi ispunjenja evrointegracijske agende gdje je u suštini jačanje vladavine prava &#34;, rekla je Ministar Hoxha.</p><p style=""text-align: justify;""><br/>
Novi Ministar pravde, Abelard Tahiri, zahvalio se sadašnjem Ministru pravde, gospođi Dhurata Hoxha, za rad koji je uradila u ovom Ministarstvu tokom prethodnog mandata i poželio je njoj uspešan rad u Ministarstvu za evropske integracije.</p><p style=""text-align: justify;""><br/>
Ministar Tahiri je obečao da će nastaviti da radi sa visokom odgovornošću u oblasti vladavine prava, da bude posvećen za nezavisnost pravosuđa  i da ubrza  evrointegracijsku agendu, dok će borba protiv korupcije i organizovanog kriminala biti glavni prioritet.<br/>
 </p>","https://md.rks-gov.net/desk/inc/media/28D1C900-B413-4930-BBED-E4EEC79544D6.jpg ,https://md.rks-gov.net/desk/inc/media/AEE24C98-4303-4AB9-80F9-E33872B52A3E.jpg ,https://md.rks-gov.net/desk/inc/media/2880C7B8-3792-41F5-A397-FB6DB13BB8A7.jpg ,https://md.rks-gov.net/desk/inc/media/5F95E2F0-9892-4AB5-AFBF-673BAB95EF3E.jpg "
MP u pravcu  završetka izrade strateškog plana za borbu protiv nasilnog ekstremizma u korektivnim ustanovama,https://md.rks-gov.net/desk/inc/media/559FE87A-EB74-449C-A35F-62412B50D539.jpg ,25/08/2017 17:29,"<p style=""text-align:justify"">Strateški plan je deo Programa rehabilitacije i reintegracije zatvorenika osuđenih za nasilni ekstremizam u Okviru korektivne službe Kosova, čiji projekat  podržava Nacionalnu strategiju za prevenciju nasilnog ekstremizma i radikalizaciju koja vodi ka terorizmu / 2015-2020.</p><p style=""text-align:justify""><br/>
G. Basha, u svojstvu predsedavajućeg Radne grupe za izradu ovog programa, zahvalio se gospodinu Mikeu Panneku za njegov izvanredni doprinos u izradi ovog programa, na kojem se radi od 06.06.2017. G. Basha takođe  se zahvalio i za dragoceni doprinos predstavnika ministarstava i IZK-a, uključenih u pripremu ovog programa.</p><p style=""text-align:justify""><br/>
Na kraju sastanka, visoki ekspert ICITAP-a, Mike Pannek je čestitao zameniku ministra g. Basha za spremnost, odličnu saradnju i profesionalnog rada koju obavlja ova radna grupa. </p>","https://md.rks-gov.net/desk/inc/media/559FE87A-EB74-449C-A35F-62412B50D539.jpg ,https://md.rks-gov.net/desk/inc/media/37EBF133-D5B6-45B5-AF54-B758BD48EA07.jpg "
Ministar Hoxha: Počinioci ratnih zločina nad građanima Kosova trebaju biti kažnjeni,https://md.rks-gov.net/desk/inc/media/36485C51-AD3B-427E-937C-84B93D927148.jpg ,25/08/2017 17:28,"<p style=""text-align: justify;"">pravosuđa o pitanju ratnih zločina, nadoknadi štete žrtvama zločina, kontinuiranog angažovanja u ovom pogledu, kao i neprestanu pomoć  od strane SAD-a u vezi sa ovim pitanjima.<br/>
 <br/>
&#34;Naša zemlja i dalje ima otvorene rane, ne samo zbog nekažnjivosti planera zločina i monstruoznih izvršilaca tokom poslednjeg rata na Kosovu od strane srpskih vojnih i paravojnih snaga, ali o problemu  nestalih lica i nadoknade žrtava zločina &#34; izjavila je ministar Hoxha, ističući da ovo pitanje ostaje izazov za organe pravosuđa na Kosovo.<br/>
 <br/>
U međuvremenu, viši savjetnik Ari Bassin pri kancelariji Global Criminal Justice istakao je važnost kažnjavanja zločina, pružajući podršku inicijativi predsednika Thaçi &#34;O istini i pomirenju&#34;, kao i nadoknadu žrtava zločina u nedavnom kosovskom ratu.<br/>
 <br/>
Ministar Hoxha je naglasio da još uvek ima vrlo malo optužbi protiv monstruoznih počinilaca protiv građana Republike Kosovo, naglašavajući izazove ovog procesa, ali i spremnost naših institucija da nadoknađuju žrtve zločina.<br/>
 </p>","https://md.rks-gov.net/desk/inc/media/F09882E2-B9BD-4AA8-8BE8-3BACED7A269E.jpg ,https://md.rks-gov.net/desk/inc/media/36485C51-AD3B-427E-937C-84B93D927148.jpg "
Ministarstvo pravde i Američka ambasada su organizovali okrugli sto o kompenzaciji žrtava zločina ,https://md.rks-gov.net/desk/inc/media/7F39211A-F2ED-4C38-BE1D-070D441D98B7.jpg ,18/07/2017 17:27,"<p>Tema ovog okruglog stola je bio informisanje sudija, tužioce i advokate žrtava za početak primene Zakona o kompenzaciju žrtava, kao i uticaj kojeg ima efikasnost sudova na početku sprovođenja ovog zakona.</p><p><br/>
Članovi vladine Komisije za kompenzaciju žrtvama zločina informisali su sudije, tužioce i advokate žrtava, da Komisija je spremna da razmotri zahteve žrtava za kompenzaciju.</p><p><br/>
Ministarstvo pravde, rečeno je na sastanku, izražava spremnost da započne implementacijom Zakona o kompenzaciji žrtava, smatrajući ovo pitanje od posebnog značaja i podstiče žrtve zločina koji ispunjavaju uslove iz Zakona o kompenzaciju, da podnesu zahtev za kompenzaciju.<br/>
 </p>","https://md.rks-gov.net/desk/inc/media/04CFA7B2-886C-47E9-A10D-7A502D4DAA58.jpg ,https://md.rks-gov.net/desk/inc/media/7F39211A-F2ED-4C38-BE1D-070D441D98B7.jpg ,https://md.rks-gov.net/desk/inc/media/28251F53-85F1-4074-8D3F-FA3071BDC46D.jpg "
Zamenik ministra Basha prisustvovao je na međuopštinskom stolu za Strategiju i Akcionog plana za zaštitu od nasilja u porodici 2016-2020,https://md.rks-gov.net/desk/inc/media/5956EAFF-2445-47DF-A2E4-5AD5728B43B4.jpg ,18/07/2017 17:26,"<p style=""text-align: justify;"">Okrugli sto ima za cilj da predstavi strategiju i njenu diskusiju o koracima i načinima za povećanje efikasno sprovođenje na lokalni nivo.</p><p style=""text-align: justify;""><br/>
Tokom predstavljanja strategije, pred učesnicima, zamenik ministra Basha je rekao, &#34;kao sastavni deo plana za sprovođenje vladinog programa 2015-2018 , ova strategija zamenjuje prethodni program 2011-2014 i njegova formulacija se zasniva pre svega na rezultatima i datim preporukama iz procenama koje su obavljene u ovom programu tokom 2015 godine, kao i tokom stručnog rada svih učesnika u ovom procesu, sa posebnim osvrtom na borbu protiv ove pojave. &#34;</p><p style=""text-align: justify;""><br/>
Dalje, dok je naveo svrhu i značaj ove strategije, g. Basha je izjavio, &#34;Strategija ima za cilj sprečavanje nasilja u porodici, jačanje postojećih mehanizama i uspostavljanje novih mehanizama za brzu reagovanje na zaštitu i tretiranje slučajeva nasilja u porodici &#34;.</p><p style=""text-align: justify;""><br/>
&#34;Prevencija i podizanje svesti, zaštita i koordinacija, zakonodavstvo, istraga i procesuiranje, rehabilitacija i reintegracija, preko ovim strateškim ciljevima, Nacionalna strategija adresira pitanje poboljšanja zakonske infrastrukture i povećanje efikasnosti tokom tretiranja slučajeva nasilja u porodici, sa fokusom na potrebe žrtva, kao i adekvatno kažnjavanje počinilaca nasilja &#34;, rekao je Basha.</p><p style=""text-align: justify;"">Na kraju sastanka, zamenik ministra Basha, zahvalivši se pred prisutnima, je tražio saradnju od svih zainteresovanih strana, kako bi ova strategija bude sprovođena u praksi. Istovremeno, g. Basha je osigurao da Ministarstvo pravde ostaje u potpunosti angažovana i posvećena za stvaranje ambijenta u kojem su svi njeni građani se osjećaju slobodni i jednaki pred zakonom.<br/>
 </p>","https://md.rks-gov.net/desk/inc/media/5956EAFF-2445-47DF-A2E4-5AD5728B43B4.jpg ,https://md.rks-gov.net/desk/inc/media/5282FEA4-A8B5-4DC3-A86E-69354E5452C1.jpg ,https://md.rks-gov.net/desk/inc/media/6E7430E3-CCDD-4D2E-9D91-F01A036486C4.jpg "
Ministar Hoxha potpisala sporazum o saradnji sa Kosovskim Centrom za rehabilitaciju preživelih od torture,https://md.rks-gov.net/desk/inc/media/F5526DF8-EFEF-4752-8933-DD95D5C0DE34.jpg ,12/07/2017 17:25,"<p style=""text-align: justify;"">Strane potpisnice su se složili za saradnju u periodu od godinu dana, kako bi se omogućilo pristup korektivnim institucijama u skladu sa odredbama važećeg zakona i propisima na snazi, uključujući i pružanje saveta i pravne pomoći licima lišenim sa slobode.</p><p style=""text-align: justify;""><br/>
Ovim sporazumom o saradnju, stranke se slažu da su članovima Kosovskog Centra za rehabilitaciju preživelih od torture, bude dozvoljeno da posećuju sve korektivne institucije na Kosovu. Na kraju sastanka, Ministar Hoxha se zahvalila g-đu. Rushiti i svim zaposlenima u Centru za pružanje ovog sporazuma o saradnji, dok g-đa. Rushiti je čestitala Ministar Hoxha za dosadašnji rad i obećala dalju saradnju sa Ministarstvom pravde.</p>",
Ministar Hoxha potpisuje memorandum o razumevanju sa Caritas Kosovo,https://md.rks-gov.net/desk/inc/media/F84A3F1D-9C96-4848-B168-C7FC0C6DE15C.jpg ,10/07/2017 17:24,"<p style=""text-align: justify;"">Obe strane potpisnice su se složile da sarađuju u određenom vremenskom periodu u cilju sprovođenja projekta Caritas Kosovo, pod nazivom &#34;Od prevencije, preko lečenja i rehabilitacije do uspešne reintegracije&#34;.</p><p style=""text-align: justify;"">Ove aktivnosti će se održati u Korektivnom Centru i Centru za edukativne i korektivne mere u Lipljanu. Ovim sporazumom stranke se slažu da Karitas Kosovo sprovede aktivnosti koje imaju za cilj prevenciju, lečenje i rehabilitaciju sa ciljem reintegracije zatvorenika nakon puštanja na slobodu.</p><p style=""text-align: justify;"">Na kraju, Ministar Hoxha zahvalila generalnog direktora &#34;Caritas Kosovo&#34; Don Viktor Sopi, za dosadašnji rad i saradnju, dok je predstavnik &#34;Caritas Kosovo&#34;, Don Viktor Sopi, je obećao dalju saradnju sa Ministarstvom pravde, i zahvalio <br/>
se za dosadašnju saradnju.</p><p style=""text-align: justify;""><br/>
Ovaj projekat se razvija u cilju podrške reintegraciju zatvorenika u društvo nakon puštanja, pravo garantovano zakonom na snazi.<br/>
 </p>","https://md.rks-gov.net/desk/inc/media/4959E4C7-13ED-4C15-BCDE-2170CBF92922.jpg ,https://md.rks-gov.net/desk/inc/media/F84A3F1D-9C96-4848-B168-C7FC0C6DE15C.jpg "
Ministar Hoxha se sastala sa delegacijom Visokog saveta pravosuđa Albanije,https://md.rks-gov.net/desk/inc/media/CEAB2ECD-906B-43FA-B5D0-270925E94E40.jpg ,02/06/2017 17:23,"<p style=""text-align: justify;"">Ministar Hoxha je naglasila da Ministarstvo pravde ima veoma dobru saradnju sa Sudskim i Tužilačkim Savetom u smislu izrade zakonodavstva u oblasti pravosuđa. Ministar Hoxha je naglasila fokus procesa za pregled u sektoru vladavine prava, koji je počeo ranije.<br/>
 <br/>
&#34;Transparentnost i odgovornost prema javnosti će biti jedan od fokusa kojih ovaj proces ima. Rad sudija i tužilaca treba još više da se odražava. Mi imamo dobrih sudija i tužioce koji obavljaju njihov rad sa posvećenošću i profesionalizam , ali to treba daš odražava još više sa ciljem povećanja poverenja javnosti u pravdu &#34;, naglasila je Ministar Hoxha.</p><p style=""text-align: justify;""><br/>
Šef delegacije Visokog saveta pravde g. Gjin Gjoni, se zahvalio kod Ministra Hoxha na gostoprimstvu i obavestio nju o procesu reforma u pravosuđu u Republici Albaniji.</p><p style=""text-align: justify;""><br/>
Na kraju sastanku Ministar Hoxha je naglasila da takvi sastanci i saradnja između odgovarajućih institucija je dobrodošlo i omogućava nam da razmenimo međusobna iskustva.</p>","https://md.rks-gov.net/desk/inc/media/09597EC8-EE3F-441C-9D3D-FA28C7CB219A.jpg ,https://md.rks-gov.net/desk/inc/media/559CFF24-5757-4176-A83D-A7A63CAB2E1E.jpg ,https://md.rks-gov.net/desk/inc/media/6DFB07C5-188B-40DA-91FD-6A23E5353F4E.jpg ,https://md.rks-gov.net/desk/inc/media/CEAB2ECD-906B-43FA-B5D0-270925E94E40.jpg "
Zamenik Ministra Basha: Srpski zločini na Kosovu da budu rasvetljeni a počinioci da budu kažnjeni,https://md.rks-gov.net/desk/inc/media/7BE45536-64B6-4675-A8E4-9EB6C14B6BF4.jpg ,30/05/2017 17:22,"<p style=""text-align: justify;"">Na ovoj promociji učestvovali su naučnici , istraživači i prostrani auditorijum, i u tom slučaju, Zamenik Ministra Basha je izrazio zahvalnost autorima ovih publikacija i Instituta za ozbiljan rad i osvetljavanje srpskih zločina na Kosovu.</p><p style=""text-align: justify;"">&#34;Posao i rezultate ovog Instituta obeležavamo danas putem promovisanja ovih tri izuzetno važnih knjiga. Narod Kosova posle napora za više od jednog veka za oslobođenje , a posebno sa herojskom borbom OVK-a, uz pomoć međunarodne zajednice, uspeo da se oslobodi od okupacije Srbije. Međutim, u ovom ratu su žrtvovani mnogo muškarca, žene i decu za slobodu Kosova, koju uživamo danas &#34;, rekao je zamenik Ministra Basha i tražio da ovi zločini budu osvetljeni i njihovi počinioci budu kažnjeni.</p><p style=""text-align: justify;"">Zamenik Ministra Basha istakao je da Vlada, svesna tih žrtava i napore za oslobođenje Kosova i sa ciljem da žrtve uvek budu zapamćene i da uživaju zasluženu odanost, sa posebnom odlukom dana 15 juni 2011 osnovan je Institut za istraživanje ratnih zločina.</p><p style=""text-align: justify;"">Govoreći o aktivnostima Instituta, zamenik Ministra Basha je istakao vrlo važnu humanitarnu i nacionalnu misiju Instituta. Stav Vlade i Ministarstva pravde je da za ovaj Institut bude stvorena stabilna zakonska osnova za jačanje sa osobljem, adekvatnog prostora za rad i drugih uslova potrebnih za efikasan rad.</p><p style=""text-align: justify;""><br/>
Tokom ove aktivnosti od strane Instituta za istraživanje ratnih zločina na Kosovu su promovisane publikacije od Prof. Fejaz Drançolli, Uništeno nasleđe na Kosovu 1998/99, Mr. Fetnete Ramosaj , Protiv zaborava - srpski genocid na Kosovu 1998-1999, Mr. Baki Svirca, Pljačkanje i uništavanje Arhiva fonda Kosova od strane Srbije, Kosova, pre i za vreme rata 1998-1999.<br/>
 </p>","https://md.rks-gov.net/desk/inc/media/871FE9E7-F46B-4151-B6F6-6451F2E0347F.jpg ,https://md.rks-gov.net/desk/inc/media/7BE45536-64B6-4675-A8E4-9EB6C14B6BF4.jpg ,https://md.rks-gov.net/desk/inc/media/BEEC80C8-F935-432F-9899-1E6B76DE4DE1.jpg "
Ministar Hoxha: Pravdu za žrtve zločina ,https://md.rks-gov.net/desk/inc/media/95EFE0AC-5B1B-45DD-B316-95028158A144.jpg ,22/05/2017 17:21,"<p style=""text-align: justify;"">Na lansiranje ovog programa učestvovali su, ambasador SAD na Kosovu, g. Greg Delawie, Predsedavajući Sudskog Saveta Kosova, g. Nehat Idrizi, Glavni državni tužilac, Aleksandar Lumezi, kao i Predsednica Komisije za Naknadu Žrtve Zločina, g-đa Nesrin Lushta.</p><p style=""text-align: justify;"">U svom govoru, pred prisutnima, Ministar Hoxha je rekla, &#34; posao i proces kompenzacije za žrtve zločina, je počela nekoliko godina ranije, i povodom toga Ministarstvo pravde u Strateškom planu razvoja za godinu 2012-2016, je planirala da se reguliše ovo pitanje &#34;. Za regulisanje ovog pitanja, Ministarstvo pravde je postupila u skladu sa mandatom je navedenom sa zakonodavstvom na snazi, počevši sa detaljnim analizama o pitanju naknade žrtava zločina , a zatim je sastavila i odobrila koncept - dokumenat, od kojeg proističe Zakon za naknadu žrtve zločina, koji je usvojen 2015 godine. &#34;Program kojeg danas lansiramo, vam garantuje mogućnost za naknadu žrtve, odnosno žrtve krivičnog dela, kao što su ubistva; krijumčarenje ljudima ; silovanje; seksualno zlostavljanje dece; kao i dela koja spadaju pod definiciju nasilja u porodici u skladu sa Zakonom o zaštiti od nasilja u porodici &#34;, rekla je Ministar Hoxha.</p><p style=""text-align: justify;"">Pored toga, Ministar Hoxha je rekla, &#34;Veoma sam srećna što smo bili u mogućnosti da počnemo sa ovim procesom, primena ovog programa je bio jedan od mojih posvećenosti kao Ministar pravde, primenjen zahvaljujući doprinosu Ambasade Sjedinjenih Američkih Država na Kosovu, za njihove predstavnike želim da izrazim moju iskrenu zahvalnost za podršku u ovoj oblasti, uglavnom na kontinuiranoj podršci koji su dali narodu i institucijama Republike Kosova &#34;.</p><p style=""text-align: justify;"">&#34;Govoriti o žrtvama zločina, naravno da to ne spada u lakšim temama. Ovo pitanje postaje još teže imajući u vidu činjenicu da patnje od žrtve zločina utiču na sve nas, pošto smo rukovodioci odgovornih institucija , ali pre svega to utiče na nas kao građani Republike Kosova &#34;, rekla je gospođa Hoxha.</p><p style=""text-align: justify;"">Ministar Hoxha, obratila se građanima Republike Kosova, pozivajući njih da svi dignu glas protiv zločina, protiv zla i da se ne boje. Glas žrtava zločina nek bude glas za pravdu i jednakost, za vrednosti protiv zla, za mir i jednakost protiv zločina i nepravde.</p><p style=""text-align: justify;"">Na kraju njenog govora, Ministar Hoxha je izrazila zahvalnost učesnicima i istovremeno ohrabrila žrtve krivičnih dela, &#34;pravo da se podnese zahtev za naknadu štete iz programa za naknadu žrtve počinje, tako da ohrabrujem žrtve gore navedenih krivičnih dela za koju je završen sudski proces pravosnažnom presudom od 30 juna 2016, da se obrate Komisiji za naknadu žrtava &#34;, dok se od članova Komisije zahtevam da imaju u vidu da poštujući žrtve zločina poštujemo ljudske vrednosti koje su neosporive, i za koje naše društvo još nije učinila i nikada neće učiniti kompromise.</p>","https://md.rks-gov.net/desk/inc/media/1B97D509-FBEB-4C5A-B86A-ABB9319C3960.jpg ,https://md.rks-gov.net/desk/inc/media/95EFE0AC-5B1B-45DD-B316-95028158A144.jpg ,https://md.rks-gov.net/desk/inc/media/9D3F2814-EF73-4375-9440-B5CC0DE0DB7B.jpg ,https://md.rks-gov.net/desk/inc/media/F693CAD4-33D4-4EC3-8676-90D109E9072C.jpg "
Zamenik Ministra Basha: Posvećeni za nula toleranciju protiv nasilja u porodici,https://md.rks-gov.net/desk/inc/media/49EDFFF7-F14B-4C67-9694-944C4C373000.jpg ,19/05/2017 17:20,"<p style=""text-align: justify;"">Tokom njegovog govora Zamenik Ministra Munir Basha je rekao da gledajući uznemirujuće stanje i kao neophodnost za borbu protiv ove pojave, naša zemlja je uspostavila mehanizme kroz zakonodavtsva koji su namenjeni za zaštitu ljudskih prava, sa posebnim naglaskom na zaštitu od nasilja nad ženama. &#34;<br/>
Ministarstvo pravde nakon usvajanja &#34;Nacionalne strategije Republike Kosova za Zaštitu od Nasilja u Porodici&#34; i Akcionog plana 2016 - 2020, izražava volju i posvećenost za rešavanju fenomena nad ženama, rekao je g. Basha.</p><p style=""text-align: justify;""><br/>
Nakon što je nabrojao niz aktivnosti koje treba preduzeti, zamenik Ministra Basha je rekao da ove akcije nesumnjivo vode Kosovo u pravcu jedne društvo i nove generacije koja jednoglasno drži stav za nula toleranciju protiv nasilja u porodici i namerava da živi u jednakosti, miru i harmoniju.</p><p style=""text-align: justify;""><br/>
Dalje G. Basha je rekao, &#34;Strategija uključuje i različite sektore i njihova primena spada pod nadležnosti ministarstava i agencija. Zbog toga, Kancelarija Nacionalnog Koordinatora je otvorena za saradnju, tako da sve akcije ove strategije bude sprovođene na najefikasniji način. &#34;</p><p style=""text-align: justify;""><br/>
Na kraju sastanka, Zamenik Ministra Basha, zahvalivši učesnike i njih je osigurao da Ministarstvo pravde ostaje u potpunosti angažovana i posvećena za stvaranje jednog okruženja u kojem su svi njeni građani osećaju slobodni i jednaki pred zakonom.</p>",
Zamenik Ministra Munir Basha: Borba protiv korupcije i kriminala - preduslov za modernu i demokratsku državu,https://md.rks-gov.net/desk/inc/media/D158974A-4152-4433-BC70-4EAFE8CA4FC8.jpg ,03/05/2017 17:19,"<p style=""text-align:justify""> Ovde su objavljeni nalazi i preporuke u vezi sa procenom rizika u borbu protiv korupcije u tužilaštvo, pravosuđe i u javnoj nabavci. U ovoj prezentaciji, je bio prisutan i Ministar Avdullah Hoti sa zvaničnicima Kancelarije Evropske Unije i stručnjacima iz ove oblasti.</p><p style=""text-align:justify""><br/>
Zamenik ministra Basha je istakao da procena ovog izveštaja je fokusirana na tri prioritetne oblasti: na sudskom i tužilačkom sistemu i u oblast javne nabavke uz napomenu da Ministarstvo pravde u okviru svoje nadležnosti konstantno radi na unapređenje krivičnog zakonika protiv korupcije i u pravosudnim reforma, u kontekstu izazova koje proističu iz evropske agende u zemlji.</p><p style=""text-align:justify""><br/>
&#34;Izgradili smo arhitekturu pravde, imaju dobre i demokratske zakone, imamo profesionalne sudije i tužioce koji imaju dobre uslove za samostalan, nepristrasan i profesionalni rad. Postavili smo standarde u pravdu kako bi bila funkcionalna &#34;, rekao je zamenik Ministra Munir Basha i dodao da je sada vreme da imamo funkcionalnu pravdu i da dobijamo poverenje građana u pogledu pravde.</p><p style=""text-align:justify""><br/>
U svom govoru, g. Basha je naglasio da garantovanje i zaštita prava građana, borba protiv korupcije i organizovanog kriminala predstavljaju preduslove da Kosovo mora da ispuni kao moderna i demokratska država u kojoj ima vladavinu reda i zakona.</p><p style=""text-align:justify""><br/>
&#34;Iako je Ministarstvo pravde u pogledu rada na sudovima i tužilaštvima ima vrlo ograničena ovlašćenja, mi smo posvećeni da vam pomažemo sa uvođenjem boljih politika za funkcionisanje sistema vladavine prava u našoj zemlji&#34; je naglasio Zamenik ministra Basha.<br/>
Treba napomenuti da revizija krivičnog zakonodavstva i borbe protiv korupcije je deo aktivnosti za 2017 godinu, pored napora za izmenu i dopunu Krivičnog zakonika i Zakonika o krivičnom postupku, kao i zakonima za borbu protiv korupcije koji će biti izrađen i koncept dokumenat iz oblasti Agencije za borbu protiv korupcije kao i za deklaraciju, poreklo bogatstva, takođe je osnovana Radna grupa za izradu koncept dokumenta o &#34;Razmatranje i usvajanje zakona koji obvezuje suspenziju i / ili uklanjanje javnih zvaničnika okrivljenih i osuđenih za korupciju. Istovremeno, zamenik Ministra Basha je naglasio, da je važno napomenuti da Ministarstvo pravde je izradila zakon o &#34;sprečavanju sukoba interesa tokom vršenja javnih funkcija&#34;, koji je već u Parlamentu. Ovaj zakon je napravljen u potpunosti u skladu sa zakonodavstvom EU i u saradnji sa predstavnicima Agencije za borbu protiv korupcije, stručnjacima iz Saveta Evrope i Kancelarije EU na Kosovu.</p><p style=""text-align:justify""><br/>
&#34;Što se tiče predstavljanja nalaza i preporuka će biti preduzete konkretne mere, posebno u procesu revizije Krivičnog zakonika i Zakonika o krivičnom postupku i posebno zakonodavstva za borbu protiv korupcije&#34;, rekao je zamenik Ministra Baša, potom je naglasio da tokom Funkcionalnog pregleda Sektora za Vladavinu zakona, posebno će biti tretirani institucionalni kapaciteti aktera uključenih u borbu protiv korupcije u cilju sprovođenja, koordiniranja i daljeg ojačanja mera koje treba preduzeti protiv ove ružne pojave.</p><p style=""text-align:justify""><br/>
&#34;Naša zemlja ima potrebu za jačanje institucionalnih kapaciteta za borbu protiv korupcije, pranja novca i finansiranja terorizma u skladu sa evropskim standardima. Tako nešto se najbolje postiže kroz efikasniju apsorpciju tehničke pomoći i procene koji će biti napravljene na osnovu metodologije GRECO i MONEYVAL, &#34;rekao je zamenik Ministra Munir Basha napomenuvši da smo na pravom putu ka napretku u pravcu jačanja vladavine prava, što je prioritet Republike Kosova kao jedinom putu ka integraciji u evropske strukture.<br/>
 </p>","https://md.rks-gov.net/desk/inc/media/04C20880-CCCD-4725-BB03-58F2C6E8F50E.jpg ,https://md.rks-gov.net/desk/inc/media/D158974A-4152-4433-BC70-4EAFE8CA4FC8.jpg "
