Title,FeaturedImage,PublishedDate,Content,GalleryImages
The second phase supporting the reform in the justice system for juveniles in Kosovo has commenced,https://md.rks-gov.net/desk/inc/media/199120CE-2BAC-411B-A9E3-CC62915FFF84.jpg ,15/05/2010 13:35,"<p>The European Commission Liaison Office and UNICEF have commenced second phase project in amount of 2.2 million euros to support reforms of the juvenile justice system  Kosova. <br/>
<br/>
In ceremony of the beginning of second phase of the project to support reform of the juvenile justice system Kosova, Minister of Justice, Haki Demolli said: &#34;The until now commitment of UNICEF in support of the Ministry of Justice, and other institutions for juvenile justice, including courts, prosecutor, Police and officials of the Centers for social work, through training, logistical support and technical and professional capacity building has led to a considerable extent on the capacity building of officials of Ministry of Justice and officials of institutions of juvenile  justice . <br/>
<br/>
According  to Minister Demolli, Ministry of Justice is committed to providing all professional and technical capacity in improving the implementing practices for juvenile justice. <br/>
<br/>
While Kjartan Björnsson, Head of Operations in the European Commission Liaison Office said: &#34;This project further confirms the high commitment of the EU to ensure that Kosovo&#39;s judicial institutions to improve standards in the field of justice. This program reinforces the close partnership between the EC Liaison Office and UNICEF to promote children&#39;s rights on the road towards European integration. <br/>
<br/>
Deputy Chief of the UNICEF Office in Kosovo, Luciano Calestini, stressed the importance of investing in juvenile justice. &#34;European and international standards require that correctional facilities be used for children only as a last option and responses to juvenile crime should emphasize the integration  not the punishment.&#34; Said Mr. Calestini. <br/>
<br/>
Except this the European Commission and UNICEF, , have helped the Ministry of Justice through training programs that are offered for Probation Service and officials of the Kosovo Correctional Service.</p>",https://md.rks-gov.net/desk/inc/media/199120CE-2BAC-411B-A9E3-CC62915FFF84.jpg 
For the first time in our country will be the,https://md.rks-gov.net/desk/inc/media/D14BFD48-ABFD-4C05-A46C-9D1EB2F44895.jpg ,14/05/2010 13:34,"<p>For the purpose of public awareness and professional opinion, the role and importance of the Kosovo Probation Service, from May 17 to May 21, 2010, will be  &#34;Week of Kosovo Probation Service.<br/>
 <br/>
&#34;Week of Kosovo Probation Service, will be marked with various activities in five regional centers in Kosovo. <br/>
<br/>
In Prizren, Gjilan, Peja and Mitrovica will be held round tables, while in Pristina will be held a conference and will also be promoting the bulletin  of the Probation Service. In all regional centers the  work will monitor and supervise the employees of the directorate general of KPS. <br/>
<br/>
&#34;Awareness of Kosovo public for the  KPS, it is identified as  the challenge of the progress report for Kosovo Probation Service. <br/>
<br/>
Kosovo Probation Service, the first and only such service in the region, which makes the performance of alternative sanctions and social reintegration, will contribute to preventing crime and reducing the number of recidivism . </p>",
Minister of Justice Haki Demolli met with leaders of Justice local institutions,https://md.rks-gov.net/desk/inc/media/34DD5A02-154E-4055-92F0-593437A8D2EC.jpg ,14/05/2010 13:33,"<p>Minister of Justice, Mr. Haki Demolli, received today in a joint working meeting the president of Kosovo Judicial Council of Kosovo, Mr. Enver Peci, head of the Supreme Court, Mr. Fejzullah Hasani, Kosovo, Mr. Prosecutor Ismet Kabashi and director of the Kosovo Anti-Corruption Agency, Mr. Hasan Preteni.<br/>
<br/>
The purpose of this meeting was to deepen the cooperation between relevant local institutions, in combating crime in general and in fighting corruption in particular.<br/>
<br/>
At this meeting, the participating parties agreed that the criminal reports , which the Kosovo Anti-Corruption Agency addresses to the prosecution offices , respectively to Kosovo courts, to have priority status of these institutions.</p><p><br/>
Leaders of institutions of justice expressed their optimism that such a consensus will contribute to the fight against corruption in our country and to achieve the common goal, which is the rule of law in the Republic of Kosovo. </p>","https://md.rks-gov.net/desk/inc/media/34DD5A02-154E-4055-92F0-593437A8D2EC.jpg ,https://md.rks-gov.net/desk/inc/media/568323E8-BD5A-4EEE-960A-E110C266F509.jpg "
A delegation from the Ministry of Justice is staying on oficial visit to Switzerland,https://md.rks-gov.net/desk/inc/media/ABD7DA06-9CB9-4014-AD4C-26636F969C38.jpg ,10/05/2010 13:32,"<p>A delegation from the Ministry of Justice, headed by Mr. Xhevdet Halili, adviser to the Minister of Justice and composed of representatives of the Division for International Legal Cooperation are staying on Office visit to Bern, Switzerland.<br/>
<br/>
Pristina delegation met with representatives of the Swiss Justice Department to negotiate the text of the Agreement on the transfer of convicted persons between Kosovo and Switzerland.<br/>
 <br/>
Both parties have discussed the legal field of international cooperation in criminal matters in general and agreed to continue this cooperation in the future.<br/>
<br/>
This visit is realized as a result of letter dated September 10, 2009, by which the Ministry of Justice of the Republic of Kosovo proposed to  Swiss authorities to start the negotiations for relating the  Agreement on transfero of convicted persons between Kosovo and Switzerland. </p>",https://md.rks-gov.net/desk/inc/media/ABD7DA06-9CB9-4014-AD4C-26636F969C38.jpg 
"Minister of Justice Haki Demolli, met with Ambassador of Macedonia in Kosova, Stojan Karajanov",https://md.rks-gov.net/desk/inc/media/AEC231A2-D8B1-4081-B0C7-BC92987F2AAC.jpg ,07/05/2010 13:31,"<p>Minister of Justice, Mr. Haki Demolli, today hosted in a meeting Macedonian ambassador to Kosovo, Mr. Stojan Karajanov. <br/>
<br/>
At this meeting they discussed the deepening of cooperation between Kosovo and Macedonia in the field of international legal cooperation in criminal matters. <br/>
<br/>
Minister Demolli urged the continuation of negotiations to conclude agreements on international legal cooperation on criminal matters, transfer of sentenced persons and extradition, which started in February this year between representatives of the Ministry of Justice of Kosovo and Macedonia.<br/>
 <br/>
Ambassador Karajanov stated that in early June a delegation of the Macedonian Ministry of Justice will visit Kosovo, where will discuss the finalization of the three above-mentioned agreements. <br/>
<br/>
In the same meeting, minister Demolli delivered a letter to Macedonian Ambassador to addressed it to the competent authorities of his country regarding the doubt for the existence of two mass graves in this country. In this case was requested the establishment of a joint commission to inspect the places where it is suspected the existence of these two graves. <br/>
<br/>
Ambassador Karajanov, promised that the request of the minister Demolli will forward to the Macedonian authorities</p>",https://md.rks-gov.net/desk/inc/media/AEC231A2-D8B1-4081-B0C7-BC92987F2AAC.jpg 
Spring running competition held in Correctional Center for Juveniles and Women in Lipjan,https://md.rks-gov.net/desk/inc/media/EFF3980A-CCEF-4966-BE02-E7470827C419.jpg ,06/05/2010 13:30,"<p>Within the many different activities that take place with the prisoners in the Kosovo Correctional Service, today in Correctional Center for females and juveniles  was held in the spring running competition of juveniles  within the Correctional Centre. <br/>
On behalf of the Minister Haki Demolli, participants welcomed the adviser Qemajl Ahmeti. <br/>
<br/>
Commissioner of Correctional Service of Kosovo, Resmi Hoxha, said that areas of sport, culture and education in Kosovo correctional centers are of European standards. According to him, these spaces are extended every year, where he mentioned the work being done on building fitness room within the Lipjan Correctional Centre. <br/>
While physical culture coach in Correctional Center for Female and Juvenile in Lipjan, prof. Demush Recica, said the sport for this category of society has impact on their health and education. <br/>
the sprint race was attended by 25 juvenile from Juvenile Correctional Center in Lipjan. <br/>
<br/>
Commissioner Hoxha  at the end of the race gave the cup for the winner of the race, which passed 800 meters for 3:05 minutes, and rewards were given to winner of second place, who passed 800 meters for 3:09 minutes, to the winner of the third place, who passed 800 meters for 3.18 minutes and for the fourth place winner, who passed 800 meters for  3.30 minutes </p>","https://md.rks-gov.net/desk/inc/media/EFF3980A-CCEF-4966-BE02-E7470827C419.jpg ,https://md.rks-gov.net/desk/inc/media/7D5CA0A1-EBAE-4CE9-9853-4E63AE76CDC6.jpg "
"Minister of Justice Haki Demolli met with Bulgarian ambassador in Kosovo, Krasimir Tulechki",https://md.rks-gov.net/desk/inc/media/26507093-1823-4147-9AD0-5B1329AB7924.jpg ,04/05/2010 13:29,"<p>Minister of Justice, Mr. Haki Demolli, hosted today the Ambassador of Bulgaria&#39;s work in Kosovo, Mr. Krasimir Tulechki.<br/>
<br/>
In this meeting among others was also discussed for the deepening of cooperation between Kosovo and Bulgaria in the area of international legal cooperation in criminal matters.<br/>
<br/>
Minister Demolli, asked the Ambassador Tulechki, the start of negotiations between Kosovo and Bulgaria, to conclude agreements on international judicial cooperation on criminal matters, transfer of sentenced persons and extradition.<br/>
<br/>
While the ambassador Tulechki promised that the request of minister Demolli, will convey to the competent authorities of the Bulgarian state.<br/>
At this meeting they discussed the possibility of facilitating visa procedures to obtain Bulgarian visa for citizens of Kosovo.</p>",https://md.rks-gov.net/desk/inc/media/26507093-1823-4147-9AD0-5B1329AB7924.jpg 
Because of disciplinary violations it is suspended the supervisor for the visits in the Lipjan Detention Center,https://md.rks-gov.net/desk/inc/media/575EB09F-FD0A-4535-802E-2B8BAD951CD2.jpg ,30/04/2010 13:28,"<p>Supervisor for visits, E. N, in Detention Centre in Lipjan was suspended from work yesterday, on April 29, 2010.<br/>
<br/>
His suspension was made after the conclusion of disciplinary violations and has exceeded the official authorizations , according to internal regulations of work, disciplinary code 9.2. The first standard, points f and g, and the fourth standard, point c and d. <br/>
<br/>
Supervisor for visits E. N. allowed extra visits to convicted persons, without having this right, and without the permission of the Director of the Detention Center in Lipjan. </p>","https://md.rks-gov.net/desk/inc/media/25FAE06B-320E-46CD-BDDD-28D0023ECCE0.jpg ,https://md.rks-gov.net/desk/inc/media/575EB09F-FD0A-4535-802E-2B8BAD951CD2.jpg "
The sixth meeting of the Working Group for European Integration,https://md.rks-gov.net/desk/inc/media/C61D8DDC-8E68-432D-98B9-FFEBE861126C.jpg ,29/04/2010 13:27,"<p>The sixth session of the working group on European integration &#34;Governance&#34;, was chaired by Acting Permanent Secretary in the Ministry of Justice, Mr. Florian Dushi.</p><p>This working group is part of European integration structures and working groups, which have been approved by the Government of Kosovo in 2008. </p><p><br/>
At this meeting, Mr. Dushi stressed that it is very important that this working group to discuss the strategic priorities of the Government for European integration in 2010, actions that were proposed to achieve them this year. It is also mentioned that in the year the dialogue between Kosovo and the EU has been advanced by the so-called: Stabilization and Association  Tracking Mechanism in the Dialogue of the process of  Stabilization and Association. <br/>
<br/>
The main purpose of this meeting was that members of the Working Group to be informed about further strengthening of this working group. This group in the future will focus on regular monitoring of the conduct of subsequent, that may arise in the implementation of activities planned for the realization of strategic priorities for 2010 European integration. In  the realization of this goal great importance will be the new system of monitoring and reporting, which will be managed by the Ministry of European Integration, in close cooperation with the Office for European Integration through the relevant minister. <br/>
<br/>
At this meeting, except the  members of the Working Group &#34;Governance&#34;, participants were senior representatives from other institutions: the Kosovo Judicial Council, Kosovo Judicial Institute, Anti Corruption Agency, Kosovo police, etc.. </p>",https://md.rks-gov.net/desk/inc/media/C61D8DDC-8E68-432D-98B9-FFEBE861126C.jpg 
"Minister of Justice, Haki Demolli, met with the Euro-deputy Ulrike Lunacek",https://md.rks-gov.net/desk/inc/media/109BDB4A-3695-4EA8-9BDA-B6921B016EC2.jpg ,28/04/2010 13:26,"<p>Minister of Justice, Mr. Haki Demolli, hosted today in a meeting the European Parliament deputy, Mrs. Ulrike Lunacek.</p><p><br/>
During this meeting, minister Demolli informed the Euro-deputy Lunacek for the judicial system and functioning of this system in the entire territory of Kosovo.</p><p><br/>
Minister  Demolli, said that the justice system is in transition, and transition is always accompanied by some problems, but in his view, the Ministry of Justice with great commitment is working to reform this system.</p><p><br/>
Regarding the functioning of the justice system, Minister Demolli said that Kosovo should have a unique system of justice, impartial , where all citizens have equal access.</p><p><br/>
Minister Demolli added that for the unique operation of the justice system throughout Kosovo, there must be commitment from local institutions, as well as international institutions.</p><p><br/>
Meanwhile, Euro-MP Lunacek, pledged its commitment to help in the development of integration processes in Kosovo. </p>",https://md.rks-gov.net/desk/inc/media/109BDB4A-3695-4EA8-9BDA-B6921B016EC2.jpg 
"Minister of Justice, Haki Demolli, met with Chief of the UNICEF Office in Kosovo, Johannes Wedenig",https://md.rks-gov.net/desk/inc/media/A62B2368-FEC5-4666-B258-2E8499551332.jpg ,26/04/2010 13:25,"<p>Minister of Justice, Mr. Haki Demolli, received today the chief work of the UNICEF Office in Kosovo, Mr. Johannes Wedenig. <br/>
<br/>
During this meeting was discussed the cooperation which Is being developed  between the Ministry of Justice and UNICEF, and the possibilities of intensifying this cooperation. <br/>
<br/>
Mr. Wedenig said that the justice is one of the priority areas of work of UNICEF, and this is done  through the system of protection of juveniles. According to him in the course of cooperation with the Ministry of Justice, UNICEF is now on beginning of the second phase of assistance on reforming the system of justice for juvenile in Kosovo. <br/>
<br/>
Also, he added, that they expect the adoption of the Juvenile Code of  Justice, form the Assembly and to begin with the activities for implementation of  obligations that this code foresee  terms of fulfilling international standards for juveniles.<br/>
 <br/>
Minister Haki Demolli, said that  supports the work of  UNICEF in the field of juvenile justice and added, that will be ready to cooperated for this issue,  very delicate for the Kosovo society, he said. <br/>
<br/>
Minister Demolli said to intensify cooperation between the Ministry of Justice, UNICEF and other institutions, to prevent crime committed by the juveniles <br/>
<br/>
At this meeting it was assessed that the capacity building for the execution of alternative measures for the juveniles , and preventing recidivism by minors. </p>",https://md.rks-gov.net/desk/inc/media/A62B2368-FEC5-4666-B258-2E8499551332.jpg 
"Minister of Justice Haki Demolli met with the Dutch ambassador in Kosovo, Henk Voskamp",https://md.rks-gov.net/desk/inc/media/BEE5AD11-7596-4D2A-A756-754C81D93E83.jpg ,22/04/2010 13:24,"<p>Minister of Justice, Mr. Haki Demolli, hosted today the Ambassador of the Netherlands in Kosovo, Mr. Henk Voskamp, and received the congratulations on his election to the new post. <br/>
<br/>
At this meeting, Minister Haki Demolli thanked the ambassador Voskamp for continued assistance of the Dutch state that is giving to Kosovo and added that he is working for the rule of law in Kosovo , where all citizens to have equal access to it. <br/>
<br/>
The Ambassador Voskamp said that Dutch Country has always been interested for the steps that Kosovo Government has been making the towards  the European Union. According to him, Netherlands, its assistance to Kosovo is giving  within the EULEX mission in which the Dutch state has judges and prosecutors, as well as in several areas related to justice, such as civil institutions, Kosovo Correctional Service Kosovo,. <br/>
<br/>
In this meeting, minister Demolli requested from Dutch ambassador, the beginning of negotiations on making the agreements for international legal for cooperation in criminal matters, and the impact of the Netherlands in the state of Serbia to reveal the fate of missing persons.  </p>",https://md.rks-gov.net/desk/inc/media/BEE5AD11-7596-4D2A-A756-754C81D93E83.jpg 
Switzerland promises help in the process to shed a light on the fate of missing persons,https://md.rks-gov.net/desk/inc/media/9878C46E-A1FB-4D79-AB7D-1AD1118B9F32.jpg ,22/04/2010 13:23,"<p>Arsim Gerxhaliu, Acting Director of the Department of Missing Persons and Forensics and Alan Robinson co-director of EULEX, have presented the work of this department, in front of the ambassadors of European countries, accredited in Kosovo, which have recognized Kosovo as a state.</p><p>In this event, which was held in the premises of the International Civilian Office, Mr. Gerxhaliu said that since 2002 have achieved to make the identification of 64% of the total number of missing persons. But, according to him it remains to shed a light the  fate other 1862 people.</p><p><br/>
In this meeting, Mr. Gerxhaliu thanked the Government of Belgium for the help that has offered to this process, and said that the providing of grants to establish new locations for the suspected massive graves is very important.</p><p><br/>
During the meeting, Ambassador of Switzerland, Lukas Beglinger, has promised financial aid to help the process to shed a light on the fate of missing persons in Kosovo. </p>",https://md.rks-gov.net/desk/inc/media/9878C46E-A1FB-4D79-AB7D-1AD1118B9F32.jpg 
"Minister of Justice, Mr. Haki Demolli met with the President of Kosovo Judicial Council, Mr. Enver Peci",https://md.rks-gov.net/desk/inc/media/2FE9A014-C286-4811-89EB-43329C4B9966.jpg ,20/04/2010 13:22,"<p>Minister of Justice of the Republic of Kosovo, Mr. Haki Demolli, received today in a meeting the president of the Judicial Council of Kosovo, Mr. Enver Peci, who accepted the congratulations on his election to the new post. <br/>
<br/>
Minister Demolli has informed the president  Peci for priorities that has as Minister of Justice, noting that the drafting of legislation that is freseen in the legislation strategy of MoJ, as well as elimination challenges that have emerged from the progress report of the European Commission, the year last year. <br/>
<br/>
At this meeting, minister Demolli informed the president Peci about the passing the first reading, in Kosovo Assembly, the Draft Law on the Court. It was also, discussed the challenges that await future cooperation of both parties to justice. <br/>
<br/>
Minister Demolli said that common work between the Ministry of Justice and the Kosovo Judicial Council, should lead to the creation of a unique system of justice, according to European standards, avoiding possible parallelisms   . <br/>
<br/>
At this meeting Minister Demolli expressed I willingness and its will to establish all the working conditions for judges and prosecutors, while always maintaining the independence of the judiciary. <br/>
<br/>
Both sides agreed that they will work closely in the fight against corruption, human trafficking, organized crime, economic crime, etc., and jointly provide and strengthen the rule of law in Kosova.</p>",https://md.rks-gov.net/desk/inc/media/2FE9A014-C286-4811-89EB-43329C4B9966.jpg 
The Feasibility Study for the,https://md.rks-gov.net/desk/inc/media/25F6643E-664D-48AF-8652-DA0FADEBBFE7.jpg ,19/04/2010 13:21,"<p>The ceremony of receiving the feasibility study for the &#34;Palace of Justice&#34;, which took place today, the European Commission&#39;s Liaison Office presented the plans for building a new justice building. <br/>
<br/>
On this occasion, Minister of Justice, Mr. Haki Demolli, expressed his confidence that improved working conditions will help in fulfilling the preconditions  to enhance the efficiency of the judiciary. <br/>
 <br/>
&#34;Ministry of Justice has full confidence that the new conditions offered in the Palace of Justice will create preconditions for increased efficiency at work and in addition to increasing the number of judges and prosecutors and increasing their personal salaries, we will achieve our goal , to improve the functioning of institutions of justice, to ensure their independence, increase levels of accountability, professionalism and complete transparency of the work of courts and prosecutors, &#34;said Minister Demolli.<br/>
 <br/>
President of Kosovo Judicial Council, Mr. Enver Peci, also confirmed that construction of the Palace of Justice remains one of the main pillars for the development of the judiciary, noting that: &#34;Construction of the Palace of Justice will enable the accommodation of all courts and prosecution offices that are now spread around Pristina within a single justice compound. This will increase work  efficiency and will contribute to time resolution of court cases. &#34; <br/>
<br/>
The Chief of Operations of the European Commission Liaison Office, Mr. Kjartan Björnsson, stressed that the realization of this project will substantially support the efforts of the Kosovo authorities to meet the standards for European integration. </p><p><br/>
&#34;We have pledged 25 million euros for the realization of this project. This confirms the EU commitment to provide standards and higher efficiency in the field of justice that the citizens of Kosovo to have better services, &#34;added Mr. Björnsson. <br/>
<br/>
Realization of the project of Palace of Justice will provide adequate space for the justice system and to improve services. It will also support access and public confidence in the justice sector by improving its efficiency by reducing the load of cases and the constant increase of independence, confidence and visibility of the justice system. <br/>
<br/>
Palace of Justice will be a complex of five buildings (facilities) related to each other in an area of 2.5 hectares on which will be placed: the Constitutional Court, the Kosovo Judicial Council, Supreme Court, Municipal Court Offences, Commercial Court, District Court and Municipal Court of Pristina, the State Prosecution and the Special Prosecutor, Municipal and District Prosecutors Office. Will also have their own liaison office (representative) the supporting institutions of justice: Probation Service, Legal Aid, Judicial Institute ,Victims advocacy  and the Chamber of Advocates. </p>",https://md.rks-gov.net/desk/inc/media/25F6643E-664D-48AF-8652-DA0FADEBBFE7.jpg 
"Minister Demolli met with German Ambassador in Pristina, Mr. Hans-Dieter Steinbach",https://md.rks-gov.net/desk/inc/media/3776E771-E354-48F1-8020-456183913BEF.jpg ,19/04/2010 13:20,"<p> Minister of Justice, Mr. Haki Demolli, hosted today the German ambassador in Pristina, Mr. Hans-Dieter Steinbach in a meeting.</p><p><br/>
In this case the minister Demolli has received congratulations from ambassador Steinbach, on his election to the post of Minister of Justice.</p><p><br/>
Minister Demolli informed the ambassador for the priorities as Minister of Justice, highlighting priority as eliminating the challenges that have emerged from the progress report of the European Commission last year.</p><p><br/>
While ambassador of Germany in Pristina, Mr. Hans-Dieter Steinbach said the German state in addition to the assistance that is given to Kosovo through various projects, they are contributing to Kosovo through the EULEX also.</p><p><br/>
According to Ambassador Steinbach, Germany is interested that in Kosovo to have a unique system of justice.</p><p><br/>
At this meeting they discussed the international legal cooperation, where both parties agreed the signing of an agreement for international legal cooperation in criminal matters, it is important for both countries </p>",https://md.rks-gov.net/desk/inc/media/3776E771-E354-48F1-8020-456183913BEF.jpg 
"Minister of Justice Mr. Haki Demolli met with Ambassador of Croatia in Pristina, Mr. Zlatko Kramaric",https://md.rks-gov.net/desk/inc/media/D84A31AC-EAD6-4DB4-92AF-F311E9698F90.jpg ,19/04/2010 13:19,"<p>Minister of Justice, Mr. Haki Demolli, hosten today the Ambassador of Croatia in Pristina, Mr. Zlatko Kramaric in a meeting.</p><p><br/>
At this meeting, Ambassador Kramaric congratulated the minister  Demolli on his election to the post of Minister of Justice and at the same time offered the assistance of Craotation stato to Kosovo, in all areas where is needed.</p><p><br/>
Minister Demolli informed the ambassador for the priorities as Minister of Justice, highlighting key priorities like eliminating the challenges that have emerged from the progress report of the European Commission last year and the fight against corruption.</p><p><br/>
In this meeting was discussed the international legal cooperation, where both parties agreed the signing of an agreement for international legal cooperation in criminal matters, it is important for both countries. </p>",https://md.rks-gov.net/desk/inc/media/D84A31AC-EAD6-4DB4-92AF-F311E9698F90.jpg 
"Minister of Justice, Mr. Haki Demolli, met with the head of the EULEX mission, Mr. Yves de Kermabon",https://md.rks-gov.net/desk/inc/media/07F36D4C-6613-4893-AD89-6273EC8640DA.jpg ,16/04/2010 13:18,"<p>Minister of Justice, Mr. Haki Demolli, received today in a cognitive meeting, the head of the EULEX mission to Kosovo, Mr. Yves de Kermabon. </p><p><br/>
In this case, Minister Demolli received congratulations from Mr. Kermabon, for his election to the new post and took the commitment that the EULEX mission will continue to support the Justice system in Kosovo and in general the rule of law in our country, providing monitoring, advice and mentoring . <br/>
Minister of Justice Mr. Haki Demolli expressed his optimism that the visit of Mr. Kermabon is extremely helpful and promised that the Ministry of Justice will continue to closely cooperate with EULEX and all the problems, challenges and difficulties will solve  together to achieve building of efficient justice and fight against corruption . <br/>
<br/>
the head of the EULEX mission to Kosovo, Mr. Yves de Kermabon said also that the rule of law is essential to building a democratic society and without rule of law would be almost impossible to build a democratic society. <br/>
<br/>
Both sides were committed that they will closely cooperate and work together on a daily basis to achieve the common goal, which is the rule of law in the Republic of Kosovo and the establishment of justice for every citizen of our country. </p>",https://md.rks-gov.net/desk/inc/media/07F36D4C-6613-4893-AD89-6273EC8640DA.jpg 
"Minister of Justice, Mr. Haki Demolli, met with the head of the EULEX mission, Mr. Yves de Kermabon",https://md.rks-gov.net/desk/inc/media/07F36D4C-6613-4893-AD89-6273EC8640DA.jpg ,16/04/2010 13:17,"<p>Minister of Justice, Mr. Haki Demolli, received today in a cognitive meeting, the head of the EULEX mission to Kosovo, Mr. Yves de Kermabon. </p><p><br/>
In this case, Minister Demolli received congratulations from Mr. Kermabon, for his election to the new post and took the commitment that the EULEX mission will continue to support the Justice system in Kosovo and in general the rule of law in our country, providing monitoring, advice and mentoring . <br/>
Minister of Justice Mr. Haki Demolli expressed his optimism that the visit of Mr. Kermabon is extremely helpful and promised that the Ministry of Justice will continue to closely cooperate with EULEX and all the problems, challenges and difficulties will solve  together to achieve building of efficient justice and fight against corruption . <br/>
<br/>
the head of the EULEX mission to Kosovo, Mr. Yves de Kermabon said also that the rule of law is essential to building a democratic society and without rule of law would be almost impossible to build a democratic society. <br/>
<br/>
Both sides were committed that they will closely cooperate and work together on a daily basis to achieve the common goal, which is the rule of law in the Republic of Kosovo and the establishment of justice for every citizen of our country. </p>",https://md.rks-gov.net/desk/inc/media/07F36D4C-6613-4893-AD89-6273EC8640DA.jpg 
"Minister Demolli met with Jean-Charles S. Gardetto, a member of the Parliamentary Assembly of the Council of Europe",https://md.rks-gov.net/desk/inc/media/370C6FAA-4473-4E96-8327-BC18EBCCFE88.jpg ,15/04/2010 13:16,"<p>Minister of Justice Mr. Haki Demolli received today the member of the Parliamentary Assembly of Council of Europe and also reporter for the protection of witnesses, Mr. Jean-Charles S. Gardetto.<br/>
<br/>
Subject of this meeting was the legal infrastructure and other conditions in Kosovo, regarding the protection of witnesses.<br/>
Mr. Gardetto said that the Council of Europe is preparing a report concerning the protection of witnesses.<br/>
<br/>
&#34;We came in Kosovo because we are preparing a report concerning the protection of witnesses in processes related to war crimes and organized crime, the report refers to all the countries of former Yugoslavia&#34;, said Mr. Gardetto. <br/>
<br/>
According to him, the report is being prepared and will appear in the June session of the Parliamentary Assembly of the Council of Europe.<br/>
Whereas Minister Haki Demolli said that Kosovo the law for the protection of witnesses.<br/>
<br/>
&#34;In Kosovo there is a law on witness protection, but Kosovo has no competences on protection of witnesses. At first these competences have been under the UNMIK police, now the witness protection is under the jurisdiction of  EULEX Police ,  &#34;said Minister Demolli.<br/>
<br/>
Minister Demolli said that ,competence of the Kosovo Correctional Service has been protection of sentenced witnesses , and therefore the facility is being built for the protection of sentenced witnesses, and added that this facility is being built according to international standards, and building location within the Dubrava Correctional Center.</p>",https://md.rks-gov.net/desk/inc/media/370C6FAA-4473-4E96-8327-BC18EBCCFE88.jpg 
"Minister of Justice Mr. Haki Demolli hosted the Ambassador of Switzerland in Pristina, Mr. Lukas Beglinger in a meeting",https://md.rks-gov.net/desk/inc/media/EA74472D-0A3A-4C9F-A4F3-EFFE091F5633.jpg ,15/04/2010 13:15,"<p>Minister of Justice Mr. Haki Demolli hosted today in a meeting the Ambassador of Switzerland in Pristina, Mr. Lukas Beglinger.</p><p><br/>
In this case the minister Demolli has received congratulations from ambassador Beglinger, on his election to the new post, while Minister Demolli thanked the Ambassador Beglinger for the continued support that Switzerland has given to Kosovo.</p><p><br/>
In this meeting among others was discussed on international judicial cooperation, where the Swiss ambassador, confirmed the excellent cooperation between the Ministry of Justice of Kosovo and the Swiss authorities.</p><p><br/>
During the meeting, the minister Demolli received letter of Federal Department of Justice and Police of Switzerland, on which is proposed to Kosovo to start negotiations, to conclude the agreement for the transfer of sentenced persons.</p><p><br/>
This document of Swiss state is response to the proposal of the Ministry of Justice of Kosovo, dated 10 September 2009, for the beginning of negotiations to conclude the agreement on transfer of sentenced persons. </p>",https://md.rks-gov.net/desk/inc/media/EA74472D-0A3A-4C9F-A4F3-EFFE091F5633.jpg 
Minister Demolli hosted a delegation of Constitutional Court in a meeting,https://md.rks-gov.net/desk/inc/media/B1EA6849-D896-445D-B586-3354CFE8F473.jpg ,14/04/2010 13:14,"<p>Minister of Justice, Mr. Haki Demolli received today in a meeting a delegation of the Constitutional Court, headed by President Enver Hasani.<br/>
<br/>
At this meeting, the minister Demolli informed the delegation of the Constitutional Court with the legislative strategy of the Ministry of Justice for 2010. Minister Demolli said that the Ministry of Justice is willing to cooperate  with the Constitutional Court on those points where they do not infringe the independence of the institutions.<br/>
<br/>
While the president Hasani congratulated  the Minister Demolli for his appointment to the new post, he expressed his willingness to cooperate with the Minister of Justice, and that this cooperation should be on functioning of justice system in Kosova.</p>",https://md.rks-gov.net/desk/inc/media/B1EA6849-D896-445D-B586-3354CFE8F473.jpg 
"Minister of Justice Mr. Haki Demolli met with the ambassador of Turkey in Pristina, Mr. Metin Hyserv Ynler",https://md.rks-gov.net/desk/inc/media/5EE62B19-5521-443F-AC9D-D81079C22591.jpg ,14/04/2010 13:13,"<p>Minister of Justice Mr. Haki Demolli hosted the Turkish ambassador in Prishtina Mr. Metin Hyserv Ynler in a meeting . <br/>
<br/>
On this occasion, the minister Demolli has received congratulations from ambassador Ynler, on his election to the new post and took the commitment of the Turkish Embassy to continue support for strengthening the rule of law in Kosovo.<br/>
 <br/>
Minister Demolli informed ambassador Ynler for the organization and functioning of the Ministry of Justice, for the priorities that has as Minister of Justice, highlighting priority as eliminating the challenges that have emerged from the progress report of the European Commission last year, and the formation of several agencies within the MoJ. <br/>
Minister Demolli has also highly assessed the role and engagement  Turkish state, that our country to be powerful state with the rule of law. <br/>
Ambassador of Turkey&#39;s in Prishtina Mr. Metin Hyserv Ynler informed Minister Demolli that Turkey has made major reforms in judicial system, by adjusting it to European standards. <br/>
<br/>
In this meeting both sides expressed confidence that close cooperation between two friendly countries, Kosovo and Turkey, will continue in the future</p>",https://md.rks-gov.net/desk/inc/media/5EE62B19-5521-443F-AC9D-D81079C22591.jpg 
